COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED,datetime
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/11/21 4:54,995872,15.34984083,0.000743,97.4392,41.2638,9.7848,350.3538,0,999,5772,0.0012527,0.00042652,0,4559325,0 NINJASAT,1 58341U 23174CP  24326.20465273  .00042652  00000-0  12527-2 0  9992,2 58341  97.4392  41.2638 0007430   9.7848 350.3538 15.34984083 57724,2023-174CP,58341,6839.105,93.812,466.051,455.888,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/11/22 2:48,87040,15.35064356,0.0007414,97.4392,42.1844,6.2655,353.868,0,999,5786,0.0013989,0.00047793,0,4560066,0 NINJASAT,1 58341U 23174CP  24327.11728110  .00047793  00000-0  13989-2 0  9999,2 58341  97.4392  42.1844 0007414   6.2655 353.8680 15.35064356 57867,2023-174CP,58341,6838.866,93.807,465.802,455.661,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/11/23 3:50,300896,15.3516759,0.0007346,97.4392,43.2366,2.4142,357.7135,0,999,5802,0.0015696,0.00053853,0,4560972,0 NINJASAT,1 58341U 23174CP  24328.16022339  .00053853  00000-0  15696-2 0  9996,2 58341  97.4392  43.2366 0007346   2.4142 357.7135 15.35167590 58022,2023-174CP,58341,6838.56,93.801,465.448,455.401,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/11/24 1:44,575296,15.35260009,0.0007258,97.4394,44.1572,359.416,0.7073,0,999,5816,0.0014575,0.00050123,0,4561747,0 NINJASAT,1 58341U 23174CP  24329.07273814  .00050123  00000-0  14575-2 0  9995,2 58341  97.4394  44.1572 0007258 359.4160   0.7073 15.35260009 58160,2023-174CP,58341,6838.285,93.795,465.114,455.187,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/11/25 4:20,935840,15.35374655,0.0007265,97.4396,45.2755,354.5806,5.5358,0,999,5833,0.0014944,0.00051592,0,4562617,0 NINJASAT,1 58341U 23174CP  24330.18071685  .00051592  00000-0  14944-2 0  9992,2 58341  97.4396  45.2755 0007265 354.5806   5.5358 15.35374655 58339,2023-174CP,58341,6837.945,93.788,464.778,454.842,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/11/26 3:47,715488,15.35488781,0.0007169,97.4398,46.2623,351.6098,8.5024,0,999,5848,0.0015291,0.00052992,0,4563673,0 NINJASAT,1 58341U 23174CP  24331.15827217  .00052992  00000-0  15291-2 0  9991,2 58341  97.4398  46.2623 0007169 351.6098   8.5024 15.35488781 58485,2023-174CP,58341,6837.606,93.781,464.373,454.569,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/11/27 3:15,440224,15.3559435,0.0007133,97.4399,47.2494,348.1202,11.9872,0,999,5863,0.001455,0.00050574,0,4564424,0 NINJASAT,1 58341U 23174CP  24332.13575741  .00050574  00000-0  14550-2 0  9993,2 58341  97.4399  47.2494 0007133 348.1202  11.9872 15.35594350 58638,2023-174CP,58341,6837.293,93.775,464.035,454.281,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/11/28 2:42,300128,15.35702721,0.0007141,97.44,48.2366,343.8626,16.2389,0,999,5878,0.0015759,0.00055005,0,4565378,0 NINJASAT,1 58341U 23174CP  24333.11317477  .00055005  00000-0  15759-2 0  9998,2 58341  97.4400  48.2366 0007141 343.8626  16.2389 15.35702721 58781,2023-174CP,58341,6836.971,93.768,463.718,453.954,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/11/29 2:10,961696,15.35818925,0.0007089,97.44,49.2237,340.6933,19.4041,0,999,5893,0.0015932,0.00055821,0,4566298,0 NINJASAT,1 58341U 23174CP  24334.09052039  .00055821  00000-0  15932-2 0  9995,2 58341  97.4400  49.2237 0007089 340.6933  19.4041 15.35818925 58937,2023-174CP,58341,6836.626,93.761,463.338,453.645,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/11/30 4:45,84864,15.35951677,0.0007038,97.4398,50.3426,336.6987,23.3936,0,999,5910,0.0016585,0.00058378,0,4567187,0 NINJASAT,1 58341U 23174CP  24335.19809126  .00058378  00000-0  16585-2 0  9999,2 58341  97.4398  50.3426 0007038 336.6987  23.3936 15.35951677 59103,2023-174CP,58341,6836.232,93.753,462.909,453.286,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/1 2:38,840256,15.36052579,0.0007089,97.4395,51.264,332.7521,27.3349,0,999,5924,0.0014299,0.00050431,0,4568122,0 NINJASAT,1 58341U 23174CP  24336.11013704  .00050431  00000-0  14299-2 0  9993,2 58341  97.4395  51.2640 0007089 332.7521  27.3349 15.36052579 59246,2023-174CP,58341,6835.933,93.747,462.644,452.952,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/2 3:39,499968,15.36170034,0.0006998,97.4392,52.3171,329.3415,30.7418,0,999,5940,0.0014107,0.00049936,0,4569102,0 NINJASAT,1 58341U 23174CP  24337.15240162  .00049936  00000-0  14107-2 0  9994,2 58341  97.4392  52.3171 0006998 329.3415  30.7418 15.36170034 59406,2023-174CP,58341,6835.584,93.74,462.233,452.666,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/3 3:06,26048,15.36268746,0.0006955,97.4387,53.3044,325.5575,34.5217,0,999,5955,0.0013572,0.0004818,0,4570002,0 NINJASAT,1 58341U 23174CP  24338.12945632  .00048180  00000-0  13572-2 0  9991,2 58341  97.4387  53.3044 0006955 325.5575  34.5217 15.36268746 59551,2023-174CP,58341,6835.292,93.734,461.911,452.403,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/4 4:07,80000,15.36384352,0.0006957,97.4384,54.3577,321.3396,38.7349,0,999,5971,0.001493,0.00053241,0,4571078,0 NINJASAT,1 58341U 23174CP  24339.17157500  .00053241  00000-0  14930-2 0  9999,2 58341  97.4384  54.3577 0006957 321.3396  38.7349 15.36384352 59719,2023-174CP,58341,6834.949,93.727,461.569,452.059,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/5 3:33,652640,15.36492764,0.0006887,97.4381,55.3449,318.0635,42.0081,0,999,5986,0.001437,0.00051406,0,4572033,0 NINJASAT,1 58341U 23174CP  24340.14849135  .00051406  00000-0  14370-2 0  9999,2 58341  97.4381  55.3449 0006887 318.0635  42.0081 15.36492764 59860,2023-174CP,58341,6834.627,93.72,461.199,451.785,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/6 4:34,965184,15.36593518,0.0006902,97.4378,56.3984,314.2557,45.812,0,999,6002,0.001289,0.00046222,0,4573021,0 NINJASAT,1 58341U 23174CP  24341.19046256  .00046222  00000-0  12890-2 0  9993,2 58341  97.4378  56.3984 0006902 314.2557  45.8120 15.36593518 60024,2023-174CP,58341,6834.328,93.714,460.91,451.476,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/7 4:00,334336,15.36686215,0.0006884,97.4377,57.3859,310.6467,49.4178,0,999,6017,0.0012596,0.00045294,0,4574119,0 NINJASAT,1 58341U 23174CP  24342.16724924  .00045294  00000-0  12596-2 0  9997,2 58341  97.4377  57.3859 0006884 310.6467  49.4178 15.36686215 60170,2023-174CP,58341,6834.054,93.708,460.623,451.214,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/8 3:27,576512,15.36782138,0.0006823,97.4377,58.3736,307.2612,52.8009,0,999,6032,0.0013345,0.00048158,0,4575134,0 NINJASAT,1 58341U 23174CP  24343.14397658  .00048158  00000-0  13345-2 0  9991,2 58341  97.4377  58.3736 0006823 307.2612  52.8009 15.36782138 60321,2023-174CP,58341,6833.769,93.702,460.297,450.971,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/9 4:27,107584,15.3688256,0.000681,97.4378,59.4272,303.1605,56.8986,0,999,6048,0.0013562,0.00049107,0,4576103,0 NINJASAT,1 58341U 23174CP  24344.18575356  .00049107  00000-0  13562-2 0  9995,2 58341  97.4378  59.4272 0006810 303.1605  56.8986 15.36882560 60487,2023-174CP,58341,6833.471,93.696,459.99,450.683,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/10 3:53,562720,15.36981966,0.0006768,97.438,60.4152,299.6034,60.4536,0,999,6063,0.0014081,0.00051166,0,4577116,0 NINJASAT,1 58341U 23174CP  24345.16235605  .00051166  00000-0  14081-2 0  9999,2 58341  97.4380  60.4152 0006768 299.6034  60.4536 15.36981966 60635,2023-174CP,58341,6833.177,93.69,459.667,450.417,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/11 3:20,899520,15.37065799,0.0006719,97.4382,61.4034,295.9089,64.1462,0,999,6078,0.0011374,0.00041372,0,4578167,0 NINJASAT,1 58341U 23174CP  24346.13889930  .00041372  00000-0  11374-2 0  9993,2 58341  97.4382  61.4034 0006719 295.9089  64.1462 15.37065799 60785,2023-174CP,58341,6832.928,93.685,459.384,450.202,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/12 4:19,214176,15.37148528,0.0006738,97.4385,62.4575,291.8255,68.2272,0,999,6094,0.0010275,0.00037447,0,4579015,0 NINJASAT,1 58341U 23174CP  24347.18048859  .00037447  00000-0  10275-2 0  9993,2 58341  97.4385  62.4575 0006738 291.8255  68.2272 15.37148528 60944,2023-174CP,58341,6832.683,93.68,459.152,449.944,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/13 3:45,448736,15.37229904,0.0006688,97.4386,63.4457,287.9455,72.106,0,999,6109,0.0010629,0.00038849,0,4579908,0 NINJASAT,1 58341U 23174CP  24348.15692649  .00038849  00000-0  10629-2 0  9993,2 58341  97.4386  63.4457 0006688 287.9455  72.1060 15.37229904 61091,2023-174CP,58341,6832.442,93.675,458.877,449.738,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/14 4:45,656832,15.373023,0.0006631,97.4384,64.4998,283.8706,76.1801,0,999,6125,0.00098153,0.00035938,0,4580796,0 NINJASAT,1 58341U 23174CP  24349.19841038  .00035938  00000-0  98153-3 0  9991,2 58341  97.4384  64.4998 0006631 283.8706  76.1801 15.37302300 61259,2023-174CP,58341,6832.228,93.671,458.623,449.562,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/15 4:11,788800,15.37380425,0.0006645,97.4382,65.4881,279.8946,80.1548,0,999,6140,0.0011669,0.00042888,0,4581522,0 NINJASAT,1 58341U 23174CP  24350.17475450  .00042888  00000-0  11669-2 0  9990,2 58341  97.4382  65.4881 0006645 279.8946  80.1548 15.37380425 61409,2023-174CP,58341,6831.996,93.666,458.401,449.321,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/16 3:37,454752,15.3746145,0.0006586,97.4379,66.4763,275.8798,84.1695,0,999,6155,0.0011244,0.00041423,0,4582573,0 NINJASAT,1 58341U 23174CP  24351.15104693  .00041423  00000-0  11244-2 0  9990,2 58341  97.4379  66.4763 0006586 275.8798  84.1695 15.37461450 61551,2023-174CP,58341,6831.756,93.661,458.12,449.122,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/17 4:37,907968,15.37543494,0.0006519,97.4373,67.5303,271.4011,88.6487,0,999,6171,0.0011418,0.0004218,0,4583506,0 NINJASAT,1 58341U 23174CP  24352.19237162  .00042180  00000-0  11418-2 0  9997,2 58341  97.4373  67.5303 0006519 271.4011  88.6487 15.37543494 61718,2023-174CP,58341,6831.513,93.656,457.831,448.925,0,
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/12/18 4:02,495872,15.37630915,0.0006518,97.4369,68.5186,267.2418,92.8081,0,999,6186,0.0012098,0.00044839,0,4584573,0 NINJASAT,1 58341U 23174CP  24353.16855898  .00044839  00000-0  12098-2 0  9995,2 58341  97.4369  68.5186 0006518 267.2418  92.8081 15.37630915 61864,2023-174CP,58341,6831.254,93.651,457.572,448.666,0,
