datetime,gps_lat_deg,tle_lat_deg,delta_h_old,alpha_geoid,delta_h_degeoided
2024-07-10 23:22:42+00:00,-26.964468002319336,-26.869759991006994,0.03722589747121674,0.01489995275187539,0.02232594471934135
2024-07-10 23:32:42+00:00,10.920709609985352,11.014989363359254,0.21489912856850424,0.02829998035576864,0.1865991482127356
2024-07-10 23:42:42+00:00,48.68414688110352,48.77420043867939,0.3864220115074204,0.06449969216009777,0.3219223193473226
2024-07-10 23:52:42+00:00,82.12200927734375,82.1313119287582,0.41619742427974415,0.013399994801147841,0.4027974294785963
2024-07-11 00:02:43+00:00,53.96263885498047,53.881429137163735,0.36423613754232065,0.0028999873275097343,0.3613361502148109
2024-07-11 00:12:43+00:00,16.230880737304688,16.15030964356294,0.21058734706366522,0.02939995868382539,0.18118738837983983
2024-07-11 00:22:43+00:00,-21.75772285461425,-21.83766147968348,0.01019597903086833,0.05399987654254801,-0.04380389751167968
2024-07-11 00:32:43+00:00,-59.15967178344727,-59.2389873853948,-0.21826107486322144,-0.030999883902950387,-0.18726119096027105
2024-07-11 00:42:43+00:00,-79.32601165771484,-79.26696430295814,-0.22447791459126165,-0.0007999994986676029,-0.22367791509259405
2024-07-11 00:52:43+00:00,-44.05055236816406,-43.96562958458035,-0.11188842521096376,0.011299945777864195,-0.12318837098882796
2024-07-11 01:02:43+00:00,-6.356810092926025,-6.269839909706614,0.05293679787791916,-0.004499998951359885,0.057436796829279047
2024-07-11 01:12:43+00:00,31.55910301208496,31.644273928104365,0.23442870512553782,0.007199972108537622,0.2272287330170002
2024-07-11 01:22:43+00:00,68.69673919677734,68.7739255730723,0.35122004699587706,0.01669996350119618,0.3345200834946809
2024-07-11 01:32:43+00:00,70.61068725585938,70.53803767947689,0.3521863810092327,0.001999996177801222,0.3501863848314315
2024-07-11 01:42:44+00:00,33.499244689941406,33.423673229033305,0.2678829771703022,0.03649985012179968,0.2313831270485025
2024-07-11 01:52:44+00:00,-4.481961727142334,-4.556485678948314,0.12655170002017258,0.05749999326599209,0.06905170675418049
2024-07-11 02:02:44+00:00,-42.27349090576172,-42.34721476847175,-0.10582331417390378,-0.030699853912665276,-0.0751234602612385
2024-07-11 02:12:44+00:00,-78.00524139404298,-78.06454268575949,-0.17791091114031587,-0.0022999981138127623,-0.1756109130265031
2024-07-11 02:22:44+00:00,-60.8754768371582,-60.7999902548177,-0.14709727859008126,0.024399914426794567,-0.17149719301687583
2024-07-11 02:32:44+00:00,-23.589305877685547,-23.5097150496135,-0.06050252175919013,0.00979997481317696,-0.07030249657236709
